Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
"Autumn Finale Spray | 28"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/autumn-finale-spray-28-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/YL2062_6.jpg,2026/7/9,fall,artificial plants
"Autumn Finale Wreath | 20"" | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/autumn-finale-wreath-20-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/YL2058_6_9661eb63-21a2-484e-8ba3-ac0f1db88a44.jpg,2026/7/9,fall,artificial plants
"Autumnal Fern Bundle | 19"" | Cinnamon | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/autumnal-fern-bundle-19-cinnamon-not-currently-in-stock-new-for-holiday-2024,https://www.lancasterandvintage.com/cdn/shop/files/XVP45222.jpg,2026/7/9,fall,artificial plants
"Autumnal Fern Bundle | 19"" | Russet | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/autumnal-fern-bundle-19-russet-not-currently-in-stock-new-for-holiday-2024,https://www.lancasterandvintage.com/cdn/shop/files/XVP4523.jpg,2026/7/9,fall,artificial plants
"Autumnal Fern Potted | 18"" | Cinnamon | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/autumnal-fern-potted-18-cinnamon-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XVP98163.jpg,2026/7/9,fall,artificial plants
"Autumnal Fern Potted | 18"" | Russet | NOT CURRENTLY IN STOCK - ETA July",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/autumnal-fern-potted-18-russet-not-currently-in-stock-new-for-holiday-2025,https://www.lancasterandvintage.com/cdn/shop/files/XVP98172.jpg,2026/7/9,fall,artificial plants
"Barley Twist Sage Bush | 22"" | NOT CURRENTLY IN STOCK - ETA June",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/barley-twist-sage-bush-22-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE61063.jpg,2026/7/9,fall,artificial plants
Barley Twist Sage Candle Ring | 12” | NOT CURRENTLY IN STOCK - ETA June,,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/barley-twist-sage-candle-ring-4-5-inner-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE61083.jpg,2026/7/9,fall,artificial plants
"Barley Twist Sage Half Sphere | 12"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/barley-twist-sage-half-sphere-12-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE6104.jpg,2026/7/9,fall,artificial plants
"Barley Twist Sage Hanging Wreath | 15"" | SOLD OUT",,lancasterandvintage,https://www.lancasterandvintage.com/collections/fall/products/barley-twist-sage-hanging-wreath-15-not-currently-in-stock-new-for-holiday-2026,https://www.lancasterandvintage.com/cdn/shop/files/TE61002.jpg,2026/7/9,fall,artificial plants
