Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
"39"" AUTUMNAL CHINESE LANTERN SPRAY",,regency,https://www.regency-rib.com/MTH13150.html,https://www.regency-rib.com/media/product/MTH13150-CRBR.jpg,2026/7/9,fall,artificial plants
"6""TX5""D LATEX WEATHERED PUMPKIN W/VINE""",,regency,https://www.regency-rib.com/MTH12409.html,https://www.regency-rib.com/media/product/MTH12409-ORNG.jpg,2026/7/9,fall,artificial plants
"19.5"" DISPLAY BASKET WEAVE PUMPKIN",,regency,https://www.regency-rib.com/MTH13094.html,https://www.regency-rib.com/media/product/MTH13094-CRM.jpg,2026/7/9,fall,artificial plants
"27.5"" DISPLAY BASKET WEAVE PUMPKIN",,regency,https://www.regency-rib.com/MTH13095.html,https://www.regency-rib.com/media/product/MTH13095-CRM.jpg,2026/7/9,fall,artificial plants
"6.5-7"" SOFT TOUCH WEATHERED PUMPKIN SET/2",,regency,https://www.regency-rib.com/MTH13108.html,https://www.regency-rib.com/media/product/MTH13108-BUTN.jpg,2026/7/9,fall,artificial plants
"24"" HARVEST BOUNTY OAK LEAF WREATH",,regency,https://www.regency-rib.com/MTH12739.html,https://www.regency-rib.com/media/product/MTH12739-HAMX.jpg,2026/7/9,fall,artificial plants
"24"" AUTUMN SALAL LEAF WREATH",,regency,https://www.regency-rib.com/MTH13070.html,https://www.regency-rib.com/media/product/MTH13070-CRBR.jpg,2026/7/9,fall,artificial plants
"30"" AUTUMNAL BERRY SPRAY",,regency,https://www.regency-rib.com/MTH12954.html,https://www.regency-rib.com/media/product/MTH12954-ORNG.jpg,2026/7/9,fall,artificial plants
"21"" AUTUMN SPLENDOR BUNDLE W/PUMPKIN",,regency,https://www.regency-rib.com/MTH13358.html,https://www.regency-rib.com/media/product/MTH13358-AUTM.jpg,2026/7/9,fall,artificial plants
"18"" AUTUMN POD BERRY SPRAY",,regency,https://www.regency-rib.com/MTH13033.html,https://www.regency-rib.com/media/product/MTH13033-CRM.jpg,2026/7/9,fall,artificial plants
"22"" BROOM THISTLE SPRAY",,regency,https://www.regency-rib.com/MTH13431.html,https://www.regency-rib.com/media/product/MTH13431-BWCR.jpg,2026/7/9,fall,artificial plants
"RESIN 12.5"" HARVEST PILGRIMS 2AS",,regency,https://www.regency-rib.com/MTH10769.html,https://www.regency-rib.com/media/product/MTH10769-MULT.jpg,2026/7/9,fall,artificial plants
"43"" BITTERSWEET SPRAY",,regency,https://www.regency-rib.com/MTH12916.html,https://www.regency-rib.com/media/product/MTH12916-NAOR.jpg,2026/7/9,fall,artificial plants
"48"" HARVEST MAGNOLIA GARLAND",,regency,https://www.regency-rib.com/MTH12871.html,https://www.regency-rib.com/media/product/MTH12871-HAMX.jpg,2026/7/9,fall,artificial plants
